ID|Order Quantity|Sales|Ship Mode|Profit|Unit Price|Customer Name|Province|Customer Segment|Product Category|Product Sub-Category|Product Name
6124|39|124.01|Regular Air|-109.02|3.28|Trudy Brown|Saskachewan|Small Business|Office Supplies|Pens & Art Supplies|Newell 342
6125|49|1836.84|Express Air|129.95|40.97|Trudy Brown|Saskachewan|Small Business|Office Supplies|Pens & Art Supplies|Sanford 52201 APSCO Electric Pencil Sharpener
6126|40|272.01|Regular Air|-42.45|6.48|Beth Fritzler|Saskachewan|Small Business|Office Supplies|Paper|Xerox 23
6127|16|171.5|Regular Air|-20.41|10.23|Beth Fritzler|Saskachewan|Small Business|Office Supplies|Scissors, Rulers and Trimmers|Acme? Box Cutter Scissors
6128|23|195.61|Regular Air|-17.02|7.64|Cynthia Arntzen|Saskachewan|Small Business|Office Supplies|Paper|"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"
6129|34|197.45|Regular Air|65.44|5.68|Roy Collins|Saskachewan|Corporate|Office Supplies|Envelopes|Staples Standard Envelopes
6130|36|82.98|Regular Air|-137.87|2.28|Roy Collins|Saskachewan|Corporate|Office Supplies|Pens & Art Supplies|Binney & Smith inkTank? Erasable Pocket Highlighter, Chisel Tip, Yellow
6131|44|2507.79|Delivery Truck|-779.81|58.14|Toby Swindell|Saskachewan|Small Business|Furniture|Bookcases|O'Sullivan 3-Shelf Heavy-Duty Bookcases
6132|30|1052.68|Regular Air|-19.27|32.98|Toby Swindell|Saskachewan|Small Business|Technology|Computer Peripherals|PC Concepts 116 Key Quantum 3000 Keyboard
6133|30|2536.31|Regular Air|-643.46|80.98|Toby Swindell|Saskachewan|Small Business|Office Supplies|Storage & Organization|Carina Double Wide Media Storage Towers in Natural & Black
6134|37|101.2|Regular Air|38.58|2.88|Andy Gerbode|Saskachewan|Consumer|Office Supplies|Labels|Avery 504
6135|34|1950.036|Regular Air|361.89|65.99|Cynthia Arntzen|Saskachewan|Small Business|Technology|Telephones and Communication|Talkabout T8367
6136|43|265.38|Regular Air|-107.59|6.24|Cynthia Arntzen|Saskachewan|Small Business|Furniture|Office Furnishings|Eldon Expressions Mahogany Wood Desk Collection
6137|5|33.41|Regular Air|-3.48|6.68|Cynthia Arntzen|Saskachewan|Small Business|Office Supplies|Pens & Art Supplies|Sanford Liquid Accent Highlighters
6138|28|7157.16|Delivery Truck|1150.33|260.98|Cynthia Arntzen|Saskachewan|Small Business|Furniture|Bookcases|Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors
6139|44|286.06|Regular Air|-85.09|6.68|Randy Ferguson|Saskachewan|Home Office|Office Supplies|Paper|Xerox 1923
6140|41|248.1|Regular Air|49.67|5.98|Randy Ferguson|Saskachewan|Home Office|Office Supplies|Pens & Art Supplies|Newell 315
6141|20|112.42|Regular Air|7.4|5.98|Amy Hunt|Saskachewan|Home Office|Office Supplies|Envelopes|Wausau Papers Astrobrights? Colored Envelopes
6142|43|1054.7|Regular Air|213.26|25.98|Brosina Hoffman|Saskachewan|Consumer|Office Supplies|Appliances|3M Office Air Cleaner
6143|38|5349.21|Delivery Truck|61.9|135.99|Brosina Hoffman|Saskachewan|Consumer|Furniture|Chairs & Chairmats|Global Deluxe High-Back Office Chair in Storm
6144|39|4859.37|Regular Air|2472.32|150.98|Brosina Hoffman|Saskachewan|Consumer|Technology|Office Machines|Canon MP41DH Printing Calculator
6145|39|116.63|Regular Air|6.81|2.94|Trudy Brown|Saskachewan|Small Business|Office Supplies|Pens & Art Supplies|Newell 343
6146|32|1932.97|Delivery Truck|-514.94|60.98|Brian Dahlen|Saskachewan|Small Business|Furniture|Chairs & Chairmats|Novimex Fabric Task Chair
6147|46|476.49|Regular Air|-18.57|10.64|Brian Dahlen|Saskachewan|Small Business|Furniture|Office Furnishings|Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry
6148|19|6991.65|Delivery Truck|906.8|399.98|Andy Gerbode|Saskachewan|Consumer|Technology|Office Machines|Okidata ML320 Series Turbo Dot Matrix Printers
6149|37|832.14|Regular Air|175.07|22.72|Christina Anderson|Saskachewan|Corporate|Furniture|Office Furnishings|"Executive Impressions 14"" Two-Color Numerals Wall Clock"
6150|4|55.97|Regular Air|-19.34|12.53|Cynthia Arntzen|Saskachewan|Small Business|Office Supplies|Binders and Binder Accessories|GBC ProClick Spines for 32-Hole Punch
6151|9|174.72|Regular Air|-63.48|19.98|Cynthia Arntzen|Saskachewan|Small Business|Technology|Computer Peripherals|Belkin 105-Key Black Keyboard
6152|48|2271.37|Express Air|528.11|49.34|Cynthia Arntzen|Saskachewan|Small Business|Furniture|Office Furnishings|Electrix Fluorescent Magnifier Lamps & Weighted Base
6153|9|24.76|Regular Air|-1.82|2.88|Amy Hunt|Saskachewan|Consumer|Office Supplies|Pens & Art Supplies|Newell 335
6154|3|30.92|Express Air|28.64|6.98|Trudy Brown|Saskachewan|Small Business|Furniture|Office Furnishings|G.E. Halogen Desk Lamp Bulbs
6155|24|142.8|Regular Air|-25|5.81|Trudy Brown|Saskachewan|Small Business|Office Supplies|Rubber Bands|Advantus Push Pins, Aluminum Head
6156|46|241.81|Regular Air|-94.83|4.91|Robert Dilbeck|Saskachewan|Corporate|Office Supplies|Binders and Binder Accessories|"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"
6157|14|425.67|Express Air|166.57|28.53|Cynthia Arntzen|Saskachewan|Home Office|Office Supplies|Binders and Binder Accessories|Lock-Up Easel 'Spel-Binder'
6158|9|173.44|Regular Air|-34.63|17.98|Cynthia Arntzen|Saskachewan|Home Office|Technology|Office Machines|Canon P1-DHIII Palm Printing Calculator
6159|44|3644.596|Regular Air|1104.32|95.99|Amy Hunt|Saskachewan|Home Office|Technology|Telephones and Communication|T60
6160|45|9539.6|Delivery Truck|-163.63|200.98|Beth Fritzler|Saskachewan|Small Business|Furniture|Bookcases|O'Sullivan Living Dimensions 3-Shelf Bookcases
6161|24|109.86|Regular Air|-63.87|4.28|Beth Fritzler|Saskachewan|Small Business|Office Supplies|Paper|Xerox 1971
6162|19|1426.5125|Regular Air|-175.18|85.99|Beth Fritzler|Saskachewan|Small Business|Technology|Telephones and Communication|Accessory4
6163|32|103.48|Regular Air|20.53|3.14|Toby Swindell|Saskachewan|Small Business|Office Supplies|Paper|"Adams ""While You Were Out"" Message Pads"
6164|46|662.51|Regular Air|293.32|15.67|Trudy Brown|Saskachewan|Small Business|Office Supplies|Envelopes|#10 White Business Envelopes,4 1/8 x 9 1/2
6165|21|61.18|Regular Air|6.85|2.88|Trudy Brown|Saskachewan|Small Business|Office Supplies|Pens & Art Supplies|Newell 340
6166|36|1561.2205|Regular Air|-226.82|55.99|Beth Fritzler|Saskachewan|Small Business|Technology|Telephones and Communication|Accessory28
6167|6|7767.02|Regular Air|2070.62|1270.99|Brosina Hoffman|Saskachewan|Consumer|Office Supplies|Binders and Binder Accessories|Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
6168|1|1893.93|Delivery Truck|-4654.73|2036.48|Brosina Hoffman|Saskachewan|Consumer|Technology|Office Machines|Lexmark 4227 Plus Dot Matrix Printer
6169|25|536.21|Regular Air|106.98|22.72|Randy Ferguson|Saskachewan|Corporate|Furniture|Office Furnishings|"Executive Impressions 14"" Two-Color Numerals Wall Clock"
6170|18|4428.56|Delivery Truck|213.62|296.18|Randy Ferguson|Saskachewan|Corporate|Furniture|Tables|Hon 94000 Series Round Tables
6171|19|305.68|Express Air|128.17|15.74|Beth Fritzler|Saskachewan|Small Business|Office Supplies|Envelopes|"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes"
6172|41|1901.29|Regular Air|870.8|46.94|Beth Fritzler|Saskachewan|Small Business|Furniture|Office Furnishings|"Howard Miller 13"" Diameter Goldtone Round Wall Clock"
6173|11|642.9145|Regular Air|-118.8|65.99|Amy Hunt|Saskachewan|Consumer|Technology|Telephones and Communication|StarTAC Analog
6174|49|14981.74|Regular Air|-1791.5|299.99|Christina Anderson|Saskachewan|Corporate|Technology|Copiers and Fax|Brother DCP1000 Digital 3 in 1 Multifunction Machine
6175|36|5587.2|Express Air|2254.16|162.93|Christina Anderson|Saskachewan|Corporate|Office Supplies|Envelopes|Multimedia Mailers
6176|49|401.39|Express Air|161.95|8.34|Christina Anderson|Saskachewan|Corporate|Furniture|Office Furnishings|Document Clip Frames
6177|11|985.01|Regular Air|186.05|90.48|Roy Collins|Saskachewan|Corporate|Office Supplies|Envelopes|Tyvek? Side-Opening Peel & Seel? Expanding Envelopes
6178|36|350.71|Regular Air|-15.3|9.77|Roy Collins|Saskachewan|Corporate|Furniture|Office Furnishings|DAX Solid Wood Frames
6179|2|75.23|Regular Air|-51.5|34.99|Roy Collins|Saskachewan|Corporate|Office Supplies|Pens & Art Supplies|Hunt Boston? Vacuum Mount KS Pencil Sharpener
6180|36|220.45|Regular Air|101.4|6.3|Craig Molinari|Saskachewan|Small Business|Office Supplies|Labels|Avery 51
6181|30|2504.41|Regular Air|-547.89|79.52|Amy Hunt|Saskachewan|Home Office|Furniture|Office Furnishings|Eldon Cleatmat Plus? Chair Mats for High Pile Carpets
6182|20|71.45|Regular Air|-92.95|3.36|Christina Anderson|Saskachewan|Corporate|Office Supplies|Binders and Binder Accessories|Cardinal Poly Pocket Divider Pockets for Ring Binders
6183|32|1785.02|Express Air|52.66|55.94|Roy Collins|Saskachewan|Corporate|Technology|Computer Peripherals|Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum
6184|14|2690.84|Delivery Truck|-368.02|208.16|Toby Swindell|Saskachewan|Small Business|Office Supplies|Appliances|"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators"
6185|8|733.55|Regular Air|103.13|90.48|Toby Swindell|Saskachewan|Small Business|Office Supplies|Envelopes|Tyvek? Side-Opening Peel & Seel? Expanding Envelopes
6186|3|38.71|Express Air|23|9.48|Toby Swindell|Saskachewan|Small Business|Furniture|Office Furnishings|DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7
6187|14|62.6|Regular Air|7.32|4.28|Toby Swindell|Saskachewan|Small Business|Office Supplies|Pens & Art Supplies|Newell 336
6188|22|963.45|Express Air|94.03|43.22|Amy Hunt|Saskachewan|Home Office|Technology|Computer Peripherals|Fellowes Mobile Numeric Keypad, Graphite
6189|25|4390.029|Express Air|1007.49|205.99|Amy Hunt|Saskachewan|Home Office|Technology|Telephones and Communication|i470
6190|44|123.06|Regular Air|3.5|2.78|Arianne Irving|Saskachewan|Corporate|Office Supplies|Pens & Art Supplies|Prang Drawing Pencil Set
6191|46|1692.28|Regular Air|61|39.98|Amy Hunt|Saskachewan|Small Business|Technology|Computer Peripherals|Microsoft Natural Keyboard Elite
6192|39|1101.28|Regular Air|200.53|28.15|Randy Ferguson|Saskachewan|Home Office|Office Supplies|Pens & Art Supplies|Boston Model 1800 Electric Pencil Sharpener, Gray
6193|15|1765.45|Express Air|374.82|120.98|Robert Dilbeck|Saskachewan|Corporate|Office Supplies|Appliances|Belkin 325VA UPS Surge Protector, 6'
6194|42|2245.6915|Regular Air|369.08|65.99|Jennifer Ferguson|Saskachewan|Corporate|Technology|Telephones and Communication|i270
6195|45|325.8|Regular Air|-84.85|6.78|Amy Hunt|Saskachewan|Consumer|Office Supplies|Paper|Strathmore Photo Mount Cards
6196|49|8094.55|Regular Air|2008.71|165.2|Philip Fox|Saskachewan|Home Office|Office Supplies|Storage & Organization|Economy Rollaway Files
6197|45|2848.83|Regular Air|-1182.87|64.65|Randy Ferguson|Saskachewan|Home Office|Office Supplies|Storage & Organization|Space Solutions Commercial Steel Shelving
6198|20|835.48|Regular Air|-58.13|43.57|Jennifer Ferguson|Saskachewan|Corporate|Office Supplies|Storage & Organization|Trav-L-File Heavy-Duty Shuttle II, Black
6199|24|3201.16|Regular Air|405.5|140.81|Brosina Hoffman|Saskachewan|Consumer|Furniture|Chairs & Chairmats|Hon Olson Stacker Stools
6200|23|1484.49|Regular Air|230.5|67.28|Andy Gerbode|Saskachewan|Consumer|Office Supplies|Binders and Binder Accessories|Catalog Binders with Expanding Posts
6201|18|740.49|Regular Air|88.9|42.76|Andy Gerbode|Saskachewan|Consumer|Office Supplies|Storage & Organization|SAFCO Mobile Desk Side File, Wire Frame
6202|46|569.92|Regular Air|154.09|12.22|Randy Ferguson|Saskachewan|Home Office|Furniture|Office Furnishings|Aluminum Document Frame
6203|28|183.65|Regular Air|-59.96|6.48|Randy Ferguson|Saskachewan|Home Office|Office Supplies|Paper|Xerox 226
6204|26|241.92|Regular Air|67.71|10.14|Amy Hunt|Saskachewan|Small Business|Office Supplies|Paper|"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack"
6205|4|52.59|Regular Air|-30.39|11.35|Craig Molinari|Saskachewan|Small Business|Office Supplies|Storage & Organization|SimpliFile? Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h
6206|3|10.62|Regular Air|-3.96|3.29|Amy Hunt|Saskachewan|Small Business|Office Supplies|Rubber Bands|Acco? Hot Clips? Clips to Go
6207|39|666.4|Express Air|2.02|15.73|Amy Hunt|Saskachewan|Small Business|Office Supplies|Scissors, Rulers and Trimmers|Acme Galleria? Hot Forged Steel Scissors with Colored Handles
6208|10|351.3|Regular Air|1.45|34.76|Amy Hunt|Saskachewan|Small Business|Office Supplies|Storage & Organization|Multi-Use Personal File Cart and Caster Set, Three Stacking Bins
6209|27|575.74|Regular Air|152.6|22.24|Toby Swindell|Saskachewan|Small Business|Technology|Computer Peripherals|Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel
6210|20|586.619|Regular Air|83.07|35.99|Arianne Irving|Saskachewan|Corporate|Technology|Telephones and Communication|Accessory35
6211|47|557.52|Express Air|-157.3|11.66|Amy Hunt|Saskachewan|Consumer|Office Supplies|Pens & Art Supplies|Hunt BOSTON? Vista? Battery-Operated Pencil Sharpener, Black
6212|15|201.74|Express Air|-2.63|12.53|Roy Collins|Saskachewan|Corporate|Office Supplies|Binders and Binder Accessories|GBC ProClick Spines for 32-Hole Punch
6213|35|1822.13|Regular Air|155.17|49.99|Roy Collins|Saskachewan|Corporate|Technology|Computer Peripherals|Zoom V.92 USB External Faxmodem
6214|18|130.11|Regular Air|40.3|7.64|Paul Prost|Saskachewan|Corporate|Office Supplies|Envelopes|Security-Tint Envelopes
6215|3|337.3395|Regular Air|-509.94|125.99|Paul Prost|Saskachewan|Corporate|Technology|Telephones and Communication|6162
6216|46|1398.87|Regular Air|601.96|30.56|Robert Dilbeck|Saskachewan|Corporate|Office Supplies|Binders and Binder Accessories|Surelock? Post Binders
6217|11|1479.14|Delivery Truck|-236.63|130.98|Robert Dilbeck|Saskachewan|Corporate|Furniture|Chairs & Chairmats|Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum
6218|35|173.22|Regular Air|84.03|4.91|Andy Gerbode|Saskachewan|Consumer|Office Supplies|Labels|Avery 493
6219|45|221.06|Regular Air|-124.28|4.57|Christina Anderson|Saskachewan|Corporate|Office Supplies|Binders and Binder Accessories|Newell? 3-Hole Punched Plastic Slotted Magazine Holders for Binders
6220|6|201.83|Regular Air|34.98|30.98|Roy Collins|Saskachewan|Corporate|Office Supplies|Paper|Xerox 19
6221|18|283.5|Regular Air|-51.47|15.98|Toby Carlisle|Saskachewan|Home Office|Technology|Computer Peripherals|Logitech Access Keyboard
6222|36|242.13|Express Air|-94.74|6.48|Toby Carlisle|Saskachewan|Home Office|Office Supplies|Paper|Xerox 21
6223|43|344.24|Regular Air|30.76|8.33|Toby Carlisle|Saskachewan|Home Office|Technology|Computer Peripherals|80 Minute Slim Jewel Case CD-R , 10/Pack - Staples
6224|42|248.92|Regular Air|-66.87|5.58|Craig Molinari|Saskachewan|Small Business|Office Supplies|Envelopes|Staples Brown Kraft Recycled Clasp Envelopes
6225|10|1290.37|Regular Air|231.16|123.38|Trudy Brown|Saskachewan|Small Business|Office Supplies|Appliances|Honeywell Enviracaire? Portable HEPA Air Cleaner for up to 10 x 16 Room
6226|2|23.18|Regular Air|-14.88|8.6|Trudy Brown|Saskachewan|Small Business|Office Supplies|Binders and Binder Accessories|Avery Printable Repositionable Plastic Tabs
6227|46|979.44|Regular Air|320.67|19.98|Amy Hunt|Saskachewan|Home Office|Office Supplies|Paper|Xerox 191
6228|29|575.36|Regular Air|84.05|20.27|Paul Prost|Saskachewan|Corporate|Office Supplies|Appliances|Fellowes Mighty 8 Compact Surge Protector
6229|21|7922.69|Regular Air|1558.79|419.19|Amy Hunt|Saskachewan|Small Business|Office Supplies|Storage & Organization|Smead Adjustable Mobile File Trolley with Lockable Top
6230|1|155.51|Regular Air|-87.34|142.86|Philip Fox|Saskachewan|Home Office|Office Supplies|Storage & Organization|Letter Size Cart
6231|32|317.06|Regular Air|105.47|10.06|Anthony Witt|Saskachewan|Corporate|Office Supplies|Paper|Riverleaf Stik-Withit? Designer Note Cubes?
6232|2|17.3|Regular Air|-7.49|6.98|Toby Carlisle|Saskachewan|Home Office|Furniture|Office Furnishings|G.E. Halogen Desk Lamp Bulbs
6233|32|128.14|Express Air|-163.58|3.89|Brian Dahlen|Saskachewan|Small Business|Office Supplies|Binders and Binder Accessories|Avery Binder Labels
6234|9|67.46|Regular Air|-57.53|6.48|Brian Dahlen|Saskachewan|Small Business|Office Supplies|Paper|Xerox 1997
6235|23|524.25|Express Air|152.31|22.23|Arianne Irving|Saskachewan|Corporate|Furniture|Office Furnishings|"Executive Impressions 14"" Contract Wall Clock with Quartz Movement"
6236|38|14753.08|Delivery Truck|1085.91|370.98|Craig Molinari|Saskachewan|Small Business|Office Supplies|Storage & Organization|Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish
6237|44|4326.27|Regular Air|1728.2|100.98|Roy Collins|Saskachewan|Corporate|Technology|Computer Peripherals|Logitech Cordless Elite Duo
6238|37|254.93|Regular Air|-62.88|6.81|Paul Prost|Saskachewan|Corporate|Office Supplies|Binders and Binder Accessories|Avery Self-Adhesive Photo Pockets for Polaroid Photos
6239|11|472.12|Regular Air|56.1|40.97|Randy Ferguson|Saskachewan|Corporate|Technology|Computer Peripherals|TDK 4.7GB DVD-R Spindle, 15/Pack
6240|6|192.99|Express Air|-123.37|30.97|Toby Carlisle|Saskachewan|Home Office|Technology|Computer Peripherals|Microsoft Multimedia Keyboard
6241|20|11829.4|Regular Air|3899.72|599.99|Toby Carlisle|Saskachewan|Home Office|Technology|Copiers and Fax|Hewlett Packard LaserJet 3310 Copier
6242|3|10.12|Regular Air|-4.07|2.98|Roy Collins|Saskachewan|Corporate|Office Supplies|Rubber Bands|Staples Gold Paper Clips
6243|11|455.88|Express Air|9.15|40.97|Paul Prost|Saskachewan|Corporate|Office Supplies|Pens & Art Supplies|Sanford 52201 APSCO Electric Pencil Sharpener
6244|41|5930.34|Regular Air|427.68|152.48|Brian Dahlen|Saskachewan|Small Business|Technology|Computer Peripherals|Adesso Programmable 142-Key Keyboard
6245|1|10.59|Regular Air|-4.31|9.11|Arianne Irving|Saskachewan|Corporate|Office Supplies|Paper|"Black Print Carbonless Snap-Off? Rapid Letter, 8 1/2"" x 7"""
6246|22|922.39|Express Air|-41.64|41.32|Phillina Ober|New Brunswick|Small Business|Furniture|Office Furnishings|Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting
6247|11|79.19|Regular Air|13.91|6.88|Phillina Ober|New Brunswick|Small Business|Office Supplies|Paper|Adams Phone Message Book, 200 Message Capacity, 8 1/16? x 11?
6248|3|469.438|Regular Air|-888.16|195.99|Jim Epp|New Brunswick|Small Business|Technology|Telephones and Communication|T28 WORLD
6249|13|269.02|Regular Air|-112|20.97|Muhammed Yedwab|New Brunswick|Consumer|Technology|Computer Peripherals|Microsoft Internet Keyboard
6250|31|293.18|Regular Air|64.22|10.01|Maribeth Schnelling|New Brunswick|Corporate|Technology|Computer Peripherals|TDK 4.7GB DVD-R
6251|43|183.41|Regular Air|-125.41|4.13|Deanra Eno|New Brunswick|Corporate|Office Supplies|Binders and Binder Accessories|"ACCOHIDE? 3-Ring Binder, Blue, 1"""
6252|12|3752.61|Delivery Truck|637.93|294.62|Deanra Eno|New Brunswick|Corporate|Office Supplies|Appliances|3.6 Cubic Foot Counter Height Office Refrigerator
